,term,score,Df,std,mean,idf,sec_std
49,changes,0.045193877547409465,1.0,0.04427451050346996,0.03017803744409281,1.4054651081081644,0.11872705845103274
50,of,0.04307024960393411,5.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
51,code,0.04307024960393411,5.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
52,ioexception,0.040355822010559254,3.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
53,containers,0.03646213584145707,2.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
54,home,0.03646213584145707,2.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
55,install,0.03646213584145707,2.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
56,features,0.03646213584145707,2.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
57,util,0.03646213584145707,2.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
58,mvn,0.03646213584145707,2.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
59,dependency,0.03646213584145707,2.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
60,port,0.03646213584145707,2.0,0.04427451050346996,0.03017803744409281,1.0,0.11872705845103274
61,repository,0.03646213584145707,2.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
62,https,0.03646213584145707,2.0,0.04427451050346996,0.03017803744409281,1.6931471805599454,0.11872705845103274
63,github,0.03646213584145707,2.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
64,local,0.03646213584145707,2.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
65,be,0.0358918746699451,5.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
66,is,0.0358918746699451,5.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
67,examples,0.0358918746699451,5.0,0.04427451050346996,0.03017803744409281,1.6931471805599454,0.11872705845103274
68,by,0.033948589708818394,4.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
69,public,0.033948589708818394,4.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
70,an,0.033948589708818394,4.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
71,from,0.033948589708818394,4.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
72,this,0.033948589708818394,4.0,0.04427451050346996,0.03017803744409281,1.4054651081081644,0.11872705845103274
73,clone,0.033948589708818394,4.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
74,certain,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,1.4054651081081644,0.11872705845103274
75,request,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,1.6931471805599454,0.11872705845103274
76,v1pod,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
77,v1podlist,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
78,session,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
79,versioning,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,1.1823215567939547,0.11872705845103274
80,conduct,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
81,how,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
82,inside,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
83,setdefaultapiclient,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
84,common,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
85,scope,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
86,watchexample,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,1.1823215567939547,0.11872705845103274
87,compile,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
88,response,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
89,attach,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,1.6931471805599454,0.11872705845103274
90,static,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
91,recursive,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,1.6931471805599454,0.11872705845103274
92,get,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
93,typetoken,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
94,logs,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
95,major,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
96,update,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
97,target,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,1.6931471805599454,0.11872705845103274
98,below,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
99,library,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
100,getmetadata,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
101,args,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
102,gen_root,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
103,breaking,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,1.0,0.11872705845103274
104,support,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,1.4054651081081644,0.11872705845103274
105,getname,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
106,arbitrary,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
107,defaultclient,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
108,prepared,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,1.1823215567939547,0.11872705845103274
109,establish,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
110,contributing,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,1.1823215567939547,0.11872705845103274
111,project,0.030129251698272977,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
112,your,0.028713499735956074,5.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
113,that,0.025461442281613792,4.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
114,can,0.025461442281613792,4.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
115,throws,0.02430809056097138,2.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
116,you,0.02430809056097138,2.0,0.04427451050346996,0.03017803744409281,1.0,0.11872705845103274
117,maven,0.02430809056097138,2.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
118,process,0.02430809056097138,2.0,0.04427451050346996,0.03017803744409281,1.6931471805599454,0.11872705845103274
119,users,0.02430809056097138,2.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
120,void,0.02430809056097138,2.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
121,artifactid,0.02430809056097138,2.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
122,groupid,0.02430809056097138,2.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
123,out,0.02430809056097138,2.0,0.04427451050346996,0.03017803744409281,1.6931471805599454,0.11872705845103274
124,main,0.02430809056097138,2.0,0.04427451050346996,0.03017803744409281,1.4054651081081644,0.11872705845103274
125,has,0.02430809056097138,2.0,0.04427451050346996,0.03017803744409281,1.4054651081081644,0.11872705845103274
126,configure,0.02430809056097138,2.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
127,use,0.021535124801967055,5.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
128,on,0.021535124801967055,5.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
129,or,0.021535124801967055,5.0,0.04427451050346996,0.03017803744409281,1.4054651081081644,0.11872705845103274
130,see,0.021535124801967055,5.0,0.04427451050346996,0.03017803744409281,1.4054651081081644,0.11872705845103274
131,documentation,0.021535124801967055,5.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
132,system,0.020177911005279627,3.0,0.04427451050346996,0.03017803744409281,1.6931471805599454,0.11872705845103274
133,at,0.020177911005279627,3.0,0.04427451050346996,0.03017803744409281,1.4054651081081644,0.11872705845103274
134,have,0.020177911005279627,3.0,0.04427451050346996,0.03017803744409281,1.6931471805599454,0.11872705845103274
135,string,0.020177911005279627,3.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
136,found,0.020177911005279627,3.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
137,object,0.016974294854409197,4.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
138,are,0.016974294854409197,4.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
139,which,0.016974294854409197,4.0,0.04427451050346996,0.03017803744409281,1.4054651081081644,0.11872705845103274
140,logsexample,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
141,leaderelectionexample,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
142,lib,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.4054651081081644,0.11872705845103274
143,executing,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.4054651081081644,0.11872705845103274
144,level,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.4054651081081644,0.11872705845103274
145,existing,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.6931471805599454,0.11872705845103274
146,maps,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
147,leader,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.6931471805599454,0.11872705845103274
148,manually,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
149,layout,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.4054651081081644,0.11872705845103274
150,language,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
151,election,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
152,kubeconfigfileclientexample,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
153,execexample,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
154,attachexample,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
155,basics,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
156,upgrade,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
157,through,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.4054651081081644,0.11872705845103274
158,mainclass,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
159,listnamespacecall,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.6931471805599454,0.11872705845103274
160,everything,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
161,eventually,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
162,events,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
163,few,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
164,listpodforallnamespaces,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
165,etc,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
166,load,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
167,loads,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
168,tools,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
169,long,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
170,fetch,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
171,advanced,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
172,key,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
173,yamlexample,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
174,implement,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
175,work,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
176,world,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
177,would,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
178,general,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.6931471805599454,0.11872705845103274
179,generate,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.4054651081081644,0.11872705845103274
180,yaml,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.6931471805599454,0.11872705845103274
181,generating,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
182,generator,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.4054651081081644,0.11872705845103274
183,hosted,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
184,utilities,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.1823215567939547,0.11872705845103274
185,15,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.4054651081081644,0.11872705845103274
186,ha,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
187,getitems,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.4054651081081644,0.11872705845103274
188,gson,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.1823215567939547,0.11872705845103274
189,14,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
190,13,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.1823215567939547,0.11872705845103274
191,gradle,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.6931471805599454,0.11872705845103274
192,governed,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
193,google,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
194,websocketsexample,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
195,web,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
196,forward,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
197,add,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.4054651081081644,0.11872705845103274
198,jars,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.4054651081081644,0.11872705845103274
199,various,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.6931471805599454,0.11872705845103274
200,ish,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
201,ease,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
202,versions,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
203,fluent,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
204,fluentexample,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
205,involving,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
206,instructions,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
207,installation,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
208,folder,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
209,watches,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
210,watching,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.6931471805599454,0.11872705845103274
211,way,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.0,0.11872705845103274
212,informerexample,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
213,informer,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
214,increment,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
215,inclusterclientexample,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
216,formats,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
217,md,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
218,semantic,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
219,minimum,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.4054651081081644,0.11872705845103274
220,println,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
221,container,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
222,capabilities,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
223,reconciling,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
224,contribute,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
225,status,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
226,controller,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
227,controllerexample,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
228,controllers,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
229,copy,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
230,copyexample,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
231,receive,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.4054651081081644,0.11872705845103274
232,streaming,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.6931471805599454,0.11872705845103274
233,pwd,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
234,purpose,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
235,cp,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
236,createwatch,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
237,cross,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
238,dump,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
239,protobuf,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
240,refer,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.6931471805599454,0.11872705845103274
241,reflect,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.6931471805599454,0.11872705845103274
242,reflects,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.0,0.11872705845103274
243,shown,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
244,cncf,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
245,command,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
246,settings,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
247,sh,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.6931471805599454,0.11872705845103274
248,community,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
249,same,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
250,should,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
251,compatibility,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
252,root,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.6931471805599454,0.11872705845103274
253,regenerate,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.4054651081081644,0.11872705845103274
254,side,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
255,simple,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
256,simpleexample,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
257,simply,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
258,congestion,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.4054651081081644,0.11872705845103274
259,socket,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.6931471805599454,0.11872705845103274
260,started,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
261,construct,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
262,cache,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.4054651081081644,0.11872705845103274
263,protoexample,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
264,printf,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.6931471805599454,0.11872705845103274
265,builder,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.6931471805599454,0.11872705845103274
266,pagination,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.6931471805599454,0.11872705845103274
267,pagerexample,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
268,outside,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.4054651081081644,0.11872705845103274
269,dexec,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,2.09861228866811,0.11872705845103274
270,present,0.015064625849136488,1.0,0.04427451050346996,0.03017803744409281,1.6931471805599454,0.11872705845103274
